date,title,price,characteristics,num_photos,extra_characteristics,inmobiliaria,barrio,id,page_suffix,city
2024-10-14,"Ático en calle de Bori i Fontestà, Sant Gervasi - Galvany, Barcelona",4.500€/mes,2 hab.190 m²Planta 9ª exterior con ascensor,1/45,NA,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/106079602/,pagina-3,barcelona
2024-10-14,"Chalet adosado en Passatge de Güell, Sant Gervasi - La Bonanova, Barcelona",6.900€/mesGaraje incluido7.800 €12%,4 hab.270 m²,1/38,Alquiler de temporadaLujo,/pro/victoria-properties-bcn/,sarria-sant-gervasi,/inmueble/103047714/,pagina-3,barcelona
2024-10-14,"Piso en calle de Gaziel, Sant Gervasi - La Bonanova, Barcelona",4.917€/mesGaraje incluido,3 hab.116 m²exterior con ascensor,1/37,NA,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/106011535/,pagina-4,barcelona
2024-10-14,"Piso en calle de l'Hort de la Vila, Sarrià, Barcelona",1.690€/mes,1 hab.61 m²Bajo exterior sin ascensor,1/27,NA,/pro/atemporal/,sarria-sant-gervasi,/inmueble/101167763/,pagina-4,barcelona
2024-10-14,"Ático en calle de la Duquessa d'Orleans, Sarrià, Barcelona",3.900€/mesGaraje incluido,4 hab.140 m²Planta 5ª exterior con ascensor,1/22,Alquiler de temporadaVistas al mar,/pro/fincas-jorvi/,sarria-sant-gervasi,/inmueble/105756203/,pagina-4,barcelona
2024-10-14,"Piso en calle de Torras i Pujalt, Sant Gervasi - La Bonanova, Barcelona",3.400€/mes,4 hab.136 m²Planta 1ª exterior con ascensor,1/48,NA,/pro/atemporal/,sarria-sant-gervasi,/inmueble/103622844/,pagina-4,barcelona
2024-10-14,"Ático en calle del Tenor Viñas, 14, Sant Gervasi - Galvany, Barcelona",4.200€/mes,2 hab.160 m²Planta 7ª exterior con ascensor,1/32,NA,/pro/maxricart/,sarria-sant-gervasi,/inmueble/104488396/,pagina-4,barcelona
2024-10-14,"Piso en calle de Josep Bertrand, Sant Gervasi - Galvany, Barcelona",6.400€/mesGaraje incluido,4 hab.230 m²exterior con ascensor,1/60,Lujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/93510681/,pagina-4,barcelona
2024-10-14,"Piso en via Augusta, Sarrià, Barcelona",3.500€/mesGaraje incluido,3 hab.134 m²Planta 1ª exterior con ascensor,1/34,NA,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/102748819/,pagina-4,barcelona
2024-10-14,"Piso en calle d'Osi, Sarrià, Barcelona",2.500€/mesGaraje incluido,1 hab.60 m²Planta 1ª exterior con ascensor,1/33,Apartamento,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/104050728/,pagina-4,barcelona
2024-10-14,"Ático en calle de Can Ràbia, 15, Les Tres Torres, Barcelona",8.500€/mesGaraje incluido,6 hab.309 m²exterior con ascensor,1/50,Vistas al marLujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/104703705/,pagina-4,barcelona
2024-10-14,"Piso en calle de Ferran Agulló, Sant Gervasi - Galvany, Barcelona",12.000€/mesGaraje incluido,5 hab.360 m²exterior con ascensor,1/59,Lujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/94982002/,pagina-4,barcelona
2024-10-14,"Dúplex en calle d'Aribau, Sant Gervasi - Galvany, Barcelona",12.000€/mes,3 hab.210 m²exterior con ascensor09 oct,1/28,Lujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/97214736/,pagina-4,barcelona
2024-10-14,"Piso en Sant Gervasi - La Bonanova, Barcelona",8.061€/mesGaraje incluido,4 hab.215 m²Planta 2ª exterior con ascensor,1/25,Lujo,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/105851217/,pagina-4,barcelona
2024-10-14,"Piso en Sant Gervasi - La Bonanova, Barcelona",7.466€/mesGaraje incluido,4 hab.161 m²Planta 1ª exterior con ascensor,1/28,Lujo,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/105641905/,pagina-4,barcelona
2024-10-14,"Piso en calle d'Aribau, Sant Gervasi - Galvany, Barcelona",12.500€/mes,3 hab.140 m²Bajo exterior con ascensor,1/60,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105200934/,pagina-4,barcelona
2024-10-14,"Dúplex en calle de Carles Riba, Sant Gervasi - La Bonanova, Barcelona",6.180€/mesGaraje incluido,4 hab.319 m²Bajo exterior con ascensor,1/53,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105279749/,pagina-4,barcelona
2024-10-14,"Piso en paseo de la Bonanova, Les Tres Torres, Barcelona",3.980€/mes,4 hab.201 m²Planta 4ª exterior con ascensor,1/19,NA,/pro/p08102642/,sarria-sant-gervasi,/inmueble/105081827/,pagina-4,barcelona
2024-10-14,"Dúplex en calle de Vico, Sant Gervasi - Galvany, Barcelona",4.000€/mesGaraje incluido,4 hab.281 m²Planta 1ª exterior con ascensor10 oct,1/44,NA,/pro/proddigia-barcelona/,sarria-sant-gervasi,/inmueble/106220855/,pagina-4,barcelona
2024-10-14,"Piso en calle de Balmes, Sant Gervasi - Galvany, Barcelona",5.300€/mes,4 hab.184 m²Planta 1ª exterior con ascensor,1/79,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105650495/,pagina-4,barcelona
2024-10-14,"Piso en plaza de Castelló, Sant Gervasi - Galvany, Barcelona",3.900€/mesGaraje incluido5.000 €22%,4 hab.150 m²Planta 4ª exterior con ascensor,1/33,NA,/pro/living-well/,sarria-sant-gervasi,/inmueble/105658180/,pagina-4,barcelona
2024-10-14,"Ático en calle de Casanova, Sant Gervasi - Galvany, Barcelona",3.660€/mes,2 hab.209 m²Planta 5ª exterior con ascensor,1/30,NA,/pro/inmobiliariaemmanuel/,sarria-sant-gervasi,/inmueble/106070843/,pagina-4,barcelona
2024-10-14,"Piso en Sant Gervasi - Galvany, Barcelona",6.796€/mesGaraje incluido,4 hab.240 m²Planta 5ª exterior con ascensor07 oct,1/31,Lujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/87698623/,pagina-4,barcelona
2024-10-14,"Piso en calle de Santaló, Sant Gervasi - Galvany, Barcelona",2.900€/mes,2 hab.120 m²Planta 1ª exterior sin ascensor,1/43,NA,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/106104756/,pagina-4,barcelona
2024-10-14,"Ático en Sarrià, Barcelona",8.000€/mesGaraje incluido,2 hab.320 m²exterior con ascensor,1/83,Vistas al marLujo,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/106024394/,pagina-4,barcelona
2024-10-14,"Piso en calle de Santaló, Sant Gervasi - Galvany, Barcelona",2.290€/mes,1 hab.50 m²Planta 1ª exterior con ascensor,1/25,Apartamento,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/106104684/,pagina-4,barcelona
2024-10-14,"Piso en calle dels Madrazo, Sant Gervasi - Galvany, Barcelona",2.050€/mes2.890 €29%,1 hab.66 m²con ascensor08 oct,1/13,NA,NA,sarria-sant-gervasi,/inmueble/106197326/,pagina-4,barcelona
2024-10-14,"Casa o chalet independiente en calle Major de Sarrià, Sarrià, Barcelona",14.000€/mesGaraje incluido,3 hab.181 m²09 oct,1/40,Lujo,/pro/withfor/,sarria-sant-gervasi,/inmueble/106214464/,pagina-4,barcelona
2024-10-14,"Piso en Sant Gervasi - Galvany, Barcelona",7.500€/mesGaraje incluido,5 hab.215 m²exterior con ascensor09 oct,1/37,Lujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/106216350/,pagina-4,barcelona
2024-10-14,"Ático en Sant Gervasi - La Bonanova, Barcelona",4.450€/mesGaraje incluido4.900 €9%,3 hab.170 m²Planta 3ª exterior con ascensor,1/59,NA,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/105391099/,pagina-4,barcelona
2024-10-14,"Piso en calle de Prats de Molló, Sant Gervasi - Galvany, Barcelona",5.000€/mes,3 hab.120 m²sin ascensor11 oct,1/21,NA,NA,sarria-sant-gervasi,/inmueble/106230950/,pagina-4,barcelona
2024-10-14,"Piso en plaza de la Bonanova, Sant Gervasi - La Bonanova, Barcelona",5.000€/mes,4 hab.180 m²con ascensor10 oct,1/22,NA,NA,sarria-sant-gervasi,/inmueble/106219160/,pagina-4,barcelona
2024-10-14,"Piso en calle de Ganduxer, Les Tres Torres, Barcelona",4.900€/mesGaraje incluido5.500 €11%,5 hab.301 m²Planta 2ª exterior con ascensor,1/39,NA,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105638894/,pagina-5,barcelona
2024-10-14,"Ático en calle Francesc Pérez Cabrero, Sant Gervasi - Galvany, Barcelona",14.000€/mesGaraje incluido,5 hab.495 m²Planta 7ª exterior con ascensor,1/44,Lujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/97215285/,pagina-5,barcelona
2024-10-14,"Casa o chalet independiente en calle de Can Basseda, Vallvidrera - El Tibidabo i les Planes, Barcelona",20.000€/mesGaraje incluido,6 hab.840 m²,1/45,LujoVilla,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/101588900/,pagina-5,barcelona
2024-10-14,"Dúplex en avenida de Josep Vicenç Foix, Sarrià, Barcelona",8.500€/mesGaraje incluido,3 hab.187 m²Planta 7ª exterior con ascensor,1/10,Vistas al marLujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/105898996/,pagina-5,barcelona
2024-10-14,"Piso en calle de Balmes, El Putxet i el Farró, Barcelona",2.850€/mesGarajeopc.130 €/mes,4 hab.143 m²Planta 1ª exterior con ascensor,1/42,NA,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/98281247/,pagina-5,barcelona
2024-10-14,"Chalet pareado en calle de l'Arquitecte Mas, Sarrià, Barcelona",2.300€/mes2.900 €21%,2 hab.120 m²,1/46,NA,/pro/victoria-properties-bcn/,sarria-sant-gervasi,/inmueble/105151637/,pagina-5,barcelona
2024-10-14,"Piso en calle de Freixa, Sant Gervasi - Galvany, Barcelona",4.500€/mesGaraje incluido,4 hab.248 m²Planta 1ª exterior con ascensor,1/50,NA,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/104544432/,pagina-5,barcelona
2024-10-14,"Piso en calle de Gaziel, Sant Gervasi - La Bonanova, Barcelona",4.915€/mesGaraje incluido,3 hab.316 m²Bajo exterior con ascensor,1/44,NA,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/106079794/,pagina-5,barcelona
2024-10-14,"Piso en calle d'Arimon, Sant Gervasi - La Bonanova, Barcelona",2.290€/mes2.485 €8%,2 hab.51 m²Planta 4ª exterior con ascensor,1/25,Apartamento,/pro/ukio/,sarria-sant-gervasi,/inmueble/101669369/,pagina-5,barcelona
2024-10-14,"Piso en calle de Balmes, El Putxet i el Farró, Barcelona",2.480€/mes2.655 €7%,2 hab.76 m²Planta 6ª exterior con ascensor,1/25,NA,/pro/ukio/,sarria-sant-gervasi,/inmueble/105119166/,pagina-5,barcelona
2024-10-14,"Ático en calle de Balmes, El Putxet i el Farró, Barcelona",2.455€/mes2.650 €7%,1 hab.79 m²Planta 7ª exterior con ascensor,1/25,NA,/pro/ukio/,sarria-sant-gervasi,/inmueble/103047448/,pagina-5,barcelona
2024-10-14,"Ático en calle de Balmes, El Putxet i el Farró, Barcelona",3.300€/mes,2 hab.111 m²interior con ascensor,1/24,NA,/pro/proddigia-barcelona/,sarria-sant-gervasi,/inmueble/106038696/,pagina-5,barcelona
2024-10-14,"Piso en calle de Balmes, El Putxet i el Farró, Barcelona",2.360€/mes2.555 €8%,2 hab.76 m²Planta 5ª exterior con ascensor,1/25,NA,/pro/ukio/,sarria-sant-gervasi,/inmueble/105524364/,pagina-5,barcelona
2024-10-14,"Piso en Sant Gervasi - Galvany, Barcelona",7.500€/mesGaraje incluido,4 hab.250 m²Planta 4ª exterior con ascensor,1/41,Lujo,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/105650360/,pagina-5,barcelona
2024-10-14,"Piso en Sant Gervasi - Galvany, Barcelona",7.000€/mesGaraje incluido,4 hab.310 m²Planta 2ª exterior sin ascensor,1/51,Lujo,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/105299158/,pagina-5,barcelona
2024-10-14,"Piso en calle de Josep Maria Lladó, Sant Gervasi - La Bonanova, Barcelona",7.465€/mesGaraje incluido,4 hab.204 m²Planta 1ª exterior con ascensor,1/35,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105224745/,pagina-5,barcelona
2024-10-14,"Piso en calle de Can Ràbia, Les Tres Torres, Barcelona",5.000€/mesGaraje incluido,4 hab.234 m²Planta 1ª exterior con ascensor,1/28,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/100818426/,pagina-5,barcelona
2024-10-14,"Piso en via Augusta, Sarrià, Barcelona",3.500€/mesGaraje incluido,3 hab.149 m²Planta 1ª exterior con ascensor,1/114,NA,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/103681714/,pagina-5,barcelona
2024-10-14,"Piso en calle d'Anglí, Sarrià, Barcelona",3.600€/mesGaraje incluido,3 hab.165 m²Planta 4ª exterior con ascensor,1/39,NA,/pro/proddigia-barcelona/,sarria-sant-gervasi,/inmueble/105653755/,pagina-5,barcelona
2024-10-14,"Piso en calle de Can Ràbia, Les Tres Torres, Barcelona",5.500€/mesGaraje incluido,4 hab.234 m²exterior con ascensor,1/35,Lujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/102152400/,pagina-5,barcelona
2024-10-14,"Piso en calle de Balmes, El Putxet i el Farró, Barcelona",2.600€/mes,2 hab.110 m²Planta 1ª interior con ascensor,1/23,NA,/pro/proddigia-barcelona/,sarria-sant-gervasi,/inmueble/105849354/,pagina-5,barcelona
2024-10-14,"Dúplex en calle de Carles Riba, Sant Gervasi - La Bonanova, Barcelona",6.335€/mesGaraje incluido,2 hab.232 m²Bajo exterior con ascensor,1/39,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105963562/,pagina-5,barcelona
2024-10-14,"Chalet en calle de Vidal i Quadras, Sarrià, Barcelona",5.200€/mesGaraje incluido,5 hab.207 m²,1/53,Lujo,/pro/proddigia-barcelona/,sarria-sant-gervasi,/inmueble/104910874/,pagina-5,barcelona
2024-10-14,"Piso en calle de Gaziel, Sant Gervasi - La Bonanova, Barcelona",8.060€/mesGaraje incluido,4 hab.244 m²Planta 2ª exterior con ascensor,1/67,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105553191/,pagina-5,barcelona
2024-10-14,"Piso en calle de Josep Maria Lladó, Sant Gervasi - La Bonanova, Barcelona",8.525€/mesGaraje incluido,4 hab.194 m²Bajo exterior con ascensor,1/64,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105553457/,pagina-5,barcelona
2024-10-14,"Piso en calle de Ferran Agulló, Sant Gervasi - Galvany, Barcelona",12.000€/mes,5 hab.340 m²Planta 5ª exterior con ascensor,1/32,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105791092/,pagina-5,barcelona
2024-10-14,"Piso en calle de Gaziel, 40, Sant Gervasi - La Bonanova, Barcelona",4.929€/mesGaraje incluido,4 hab.245 m²Planta 1ª exterior con ascensor09 oct,1/32,NA,NA,sarria-sant-gervasi,/inmueble/106207936/,pagina-5,barcelona
2024-10-14,"Casa o chalet independiente en calle del Bosc, Sarrià, Barcelona",4.100€/mesGaraje incluido,4 hab.171 m²08 oct,1/70,NA,/pro/gdhproperties/,sarria-sant-gervasi,/inmueble/105498914/,pagina-5,barcelona
2024-10-14,"Piso en calle de Balmes, Sant Gervasi - Galvany, Barcelona",4.300€/mesGaraje incluido,5 hab.291 m²Planta 3ª exterior con ascensor10 oct,1/42,NA,/pro/doma-real-estate/,sarria-sant-gervasi,/inmueble/106223837/,pagina-5,barcelona
2024-10-14,"Piso en calle d'Escipió, El Putxet i el Farró, Barcelona",8.500€/mesGaraje incluido,5 hab.358 m²exterior con ascensor,1/50,Lujo,/pro/apropertiesbarcelona/,sarria-sant-gervasi,/inmueble/105798624/,pagina-5,barcelona
2024-10-14,"Dúplex en calle de Carles Riba, 4, Sant Gervasi - La Bonanova, Barcelona",6.181€/mesGaraje incluido,4 hab.168 m²Bajo exterior con ascensor,1/44,Lujo,NA,sarria-sant-gervasi,/inmueble/106013322/,pagina-6,barcelona
2024-10-14,"Ático en Balmes, 450, El Putxet i el Farró, Barcelona",2.210€/mes2.500 €12%,1 hab.70 m²Planta 8ª exterior con ascensor,1/19,NA,/pro/badi/,sarria-sant-gervasi,/inmueble/101938182/,pagina-6,barcelona
2024-10-14,"Ático en Sarrià, Barcelona",2.850€/mesGaraje incluido,1 hab.66 m²exterior con ascensor,1/33,Alquiler de temporada,/pro/atipika/,sarria-sant-gervasi,/inmueble/81122133/,pagina-6,barcelona
2024-10-14,"Piso en calle de Castellnou, 46, Les Tres Torres, Barcelona",2.600€/mes2.800 €7%,3 hab.90 m²Planta 1ª exterior sin ascensor,1/35,Alquiler de temporada,/pro/lodging-apartments/,sarria-sant-gervasi,/inmueble/99077359/,pagina-6,barcelona
2024-10-14,"Piso en calle de Prats de Molló, Sant Gervasi - Galvany, Barcelona",4.125€/mes,3 hab.77 m²con ascensor10 oct,1/17,NA,NA,sarria-sant-gervasi,/inmueble/106219132/,pagina-6,barcelona
2024-10-14,"Piso en calle de Prats de Molló, Sant Gervasi - Galvany, Barcelona",4.125€/mes,2 hab.88 m²sin ascensor10 oct,1/16,NA,NA,sarria-sant-gervasi,/inmueble/106219122/,pagina-6,barcelona
2024-10-14,"Ático en Sant Gervasi - La Bonanova, Barcelona",4.450€/mes4.900 €9%,3 hab.184 m²exterior con ascensor,1/46,NA,/pro/lucas-fox/,sarria-sant-gervasi,/inmueble/28682084/,pagina-6,barcelona
2024-10-14,"Casa o chalet independiente en calle de Teodor Roviralta, Sant Gervasi - La Bonanova, Barcelona",25.000€/mesGaraje incluido,6 hab.620 m²,1/9,LujoVilla,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/105683606/,pagina-6,barcelona
2024-10-14,"Casa o chalet independiente en Sarrià, Barcelona",5.250€/mes,5 hab.207 m²,1/57,Lujo,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/105694061/,pagina-6,barcelona
2024-10-14,"Piso en avenida Diagonal, Sant Gervasi - Galvany, Barcelona",3.300€/mes,3 hab.168 m²Planta 4ª exterior con ascensor,1/25,NA,/pro/coldwell-banker-prestige-real-estate/,sarria-sant-gervasi,/inmueble/103653490/,pagina-6,barcelona
2024-10-14,"Piso en calle de Sagués, 29, Sant Gervasi - Galvany, Barcelona",2.551€/mes,1 hab.55 m²Planta 2ª exterior con ascensor09 oct,1/38,Alquiler de temporada,NA,sarria-sant-gervasi,/inmueble/106208291/,pagina-6,barcelona
2024-10-14,"Piso en calle de Prats de Molló, Sant Gervasi - Galvany, Barcelona",4.125€/mes,3 hab.80 m²sin ascensor10 oct,1/17,NA,NA,sarria-sant-gervasi,/inmueble/106219176/,pagina-6,barcelona
2024-10-14,"Piso en calle de Gaziel, 38, Sant Gervasi - La Bonanova, Barcelona",4.929€/mesGaraje incluido,4 hab.245 m²Planta 2ª exterior con ascensor09 oct,1/39,NA,NA,sarria-sant-gervasi,/inmueble/106215199/,pagina-6,barcelona
2024-10-14,"Ático en calle de Muntaner, Sant Gervasi - Galvany, Barcelona",1.235€/mes,1 hab.45 m²Planta 6ª exterior con ascensor08 oct,1/21,NA,/pro/grau-serveis-immobilairis/,sarria-sant-gervasi,/inmueble/106199326/,pagina-6,barcelona
2024-10-14,"Piso en calle de Gaziel, 30, Sant Gervasi - La Bonanova, Barcelona",8.061€/mes,4 hab.215 m²Planta 2ª exterior con ascensor,1/65,Lujo,NA,sarria-sant-gervasi,/inmueble/105466833/,pagina-6,barcelona
2024-10-14,"Piso en calle de Folgueroles, Sant Gervasi - La Bonanova, Barcelona",1.450€/mes,1 hab.45 m²Bajo exterior sin ascensor,1/27,Alquiler de temporadaApartamento,/pro/atipika/,sarria-sant-gervasi,/inmueble/92750716/,pagina-6,barcelona
2024-10-14,"Piso en plaza de Gal·la Placídia, Sant Gervasi - Galvany, Barcelona",4.900€/mes,2 hab.95 m²Planta 6ª exterior con ascensor,1/56,NA,/pro/withfor/,sarria-sant-gervasi,/inmueble/94746603/,pagina-6,barcelona
2024-10-14,"Ático en Sant Gervasi - Galvany, Barcelona",8.500€/mesGaraje incluido,5 hab.300 m²exterior con ascensor,1/45,Vistas al marLujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/105930652/,pagina-6,barcelona
2024-10-14,"Casa o chalet independiente en calle del Saüc, Sarrià, Barcelona",15.000€/mesGaraje incluido,6 hab.480 m²,1/39,LujoVilla,/pro/withfor/,sarria-sant-gervasi,/inmueble/103786193/,pagina-6,barcelona
2024-10-14,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona",19.000€/mesGaraje incluido,10 hab.650 m²,1/34,LujoVilla,/pro/bcn-advisors/,sarria-sant-gervasi,/inmueble/101799835/,pagina-6,barcelona
2024-10-14,"Piso en Sant Gervasi - Galvany, Barcelona",2.400€/mes,1 hab.66 m²exterior sin ascensor07 oct,1/13,NA,/pro/engel-volkers-barcelona/,sarria-sant-gervasi,/inmueble/106190347/,pagina-6,barcelona
2024-10-14,"Piso en calle de Balmes, El Putxet i el Farró, Barcelona",2.400€/mes,1 hab.89 m²exterior sin ascensor,1/20,NA,/pro/proddigia-barcelona/,sarria-sant-gervasi,/inmueble/105991483/,pagina-6,barcelona
2024-10-14,"Ático en calle del Cardenal Vives i Tutó, Sarrià, Barcelona",2.850€/mes,1 hab.65 m²Planta 3ª exterior con ascensor,1/19,Alquiler de temporada,/pro/walterhaus/,sarria-sant-gervasi,/inmueble/35440636/,pagina-6,barcelona
2024-10-14,"Piso en calle de Muntaner, 506, Sant Gervasi - La Bonanova, Barcelona",2.100€/mesGaraje incluido,4 hab.93 m²Planta 4ª exterior con ascensor,1/33,NA,/pro/fincas-hervas/,sarria-sant-gervasi,/inmueble/102918589/,pagina-6,barcelona
2024-10-14,"Piso en Passatge de Lucà, El Putxet i el Farró, Barcelona",1.900€/mes,2 hab.75 m²Planta 1ª exterior sin ascensor09 oct,1/17,Alquiler de temporada,/pro/atbarcelona/,sarria-sant-gervasi,/inmueble/103737176/,pagina-6,barcelona
2024-10-14,"Piso en calle de Balmes, 450, El Putxet i el Farró, Barcelona",2.850€/mes,2 hab.75 m²Bajo exterior con ascensor,1/33,NA,/pro/badi/,sarria-sant-gervasi,/inmueble/103217799/,pagina-6,barcelona
2024-10-14,"Piso en calle de Bertran, El Putxet i el Farró, Barcelona",3.725€/mes,1 hab.50 m²con ascensor,1/23,NA,NA,sarria-sant-gervasi,/inmueble/105412245/,pagina-6,barcelona
2024-10-14,"Piso en calle de Castellnou, Barcelona, Les Tres Torres, Barcelona",2.700€/mes2.900 €7%,2 hab.90 m²Planta 1ª exterior con ascensor,1/33,Alquiler de temporada,NA,sarria-sant-gervasi,/inmueble/83235859/,pagina-6,barcelona
2024-10-14,"Dúplex en Major De Sarrià, Sarrià, Barcelona",1.950€/mes,1 hab.60 m²Planta 3ª exterior con ascensor08 oct,1/13,Reformado,/pro/atbarcelona/,sarria-sant-gervasi,/inmueble/100651616/,pagina-6,barcelona
2024-10-14,"Piso en calle de Josep Roura, Sant Gervasi - La Bonanova, Barcelona",5.400€/mes8.500 €36%,3 hab.108 m²Planta 3ª exterior con ascensor,1/6,Lujo,/pro/lasose-properties-investments/,sarria-sant-gervasi,/inmueble/106100565/,pagina-6,barcelona
2024-10-14,"Piso en via Augusta, Sant Gervasi - Galvany, Barcelona",2.460€/mes2.630 €6%,2 hab.78 m²Planta 5ª exterior con ascensor,1/28,NA,/pro/bluegroundbarcelona/,sarria-sant-gervasi,/inmueble/98195860/,pagina-7,barcelona
2024-10-14,"Ático en Les Tres Torres, Barcelona",12.000€/mesGaraje incluido,4 hab.332 m²exterior con ascensor,1/35,Vistas al marLujo,/pro/lucas-fox/,sarria-sant-gervasi,/inmueble/40300199/,pagina-7,barcelona
2024-10-14,"Chalet en Vallvidrera - El Tibidabo i les Planes, Barcelona",20.000€/mesGaraje incluido,10 hab.650 m²,1/60,Lujo,/pro/lucas-fox/,sarria-sant-gervasi,/inmueble/101327204/,pagina-7,barcelona
2024-10-14,"Casa o chalet independiente en Sarrià, Barcelona",15.000€/mesGaraje incluido,5 hab.545 m²,1/48,Lujo,/pro/albatros-luxury-real-estate/,sarria-sant-gervasi,/inmueble/102968741/,pagina-7,barcelona
2024-10-14,"Piso en Sant Gervasi - La Bonanova, Barcelona",7.200€/mesGaraje incluido,3 hab.200 m²exterior,1/39,Lujo,/pro/maxricart/,sarria-sant-gervasi,/inmueble/94363835/,pagina-7,barcelona
2024-10-14,"Estudio en calle de la Duquessa d'Orleans, 26, Sarrià, Barcelona",825€/mes998 €17%,32 m²Planta 3ª exterior con ascensor,1/16,NA,NA,sarria-sant-gervasi,/inmueble/106129028/,pagina-7,barcelona
2024-10-14,"Piso en calle de Bertran, El Putxet i el Farró, Barcelona",2.095€/mes,2 hab.60 m²Planta 2ª exterior con ascensor07 oct,1/25,NA,/pro/shbarcelona/,sarria-sant-gervasi,/inmueble/83935096/,pagina-7,barcelona
2024-10-14,"Piso en calle de la Travessia, El Putxet i el Farró, Barcelona",1.500€/mes,1 hab.45 m²Planta 2ª exterior con ascensor08 oct,1/17,Apartamento,/pro/shbarcelona/,sarria-sant-gervasi,/inmueble/106204859/,pagina-7,barcelona
2024-10-14,"Piso en calle de Modolell, Sant Gervasi - Galvany, Barcelona",2.700€/mes,2 hab.96 m²Bajo exterior con ascensor,1/25,NA,/pro/ukio/,sarria-sant-gervasi,/inmueble/102343261/,pagina-7,barcelona
2024-10-14,"Piso en calle de Muntaner, Sant Gervasi - Galvany, Barcelona",2.100€/mesGaraje incluido,3 hab.118 m²Planta 2ª exterior con ascensor11 oct,1/27,NA,/pro/grocasa-red-inmobiliaria/,sarria-sant-gervasi,/inmueble/106236436/,pagina-7,barcelona
2024-10-14,"Ático en calle de Teodor Roviralta, Sant Gervasi - La Bonanova, Barcelona",4.750€/mesGaraje incluido,3 hab.203 m²Planta 1ª exterior con ascensor,1/34,Vistas al mar,/pro/dcano-real-estate/,sarria-sant-gervasi,/inmueble/106167989/,pagina-7,barcelona
2024-10-14,"Ático en calle d'Aribau, Sant Gervasi - Galvany, Barcelona",4.535€/mes,3 hab.90 m²Planta 6ª exterior con ascensor,1/25,NA,/pro/ukio/,sarria-sant-gervasi,/inmueble/101279860/,pagina-7,barcelona
2024-10-14,"Piso en calle d'Aribau, Sant Gervasi - Galvany, Barcelona",3.480€/mes,2 hab.100 m²Planta 2ª exterior con ascensor,1/27,NA,/pro/ukio/,sarria-sant-gervasi,/inmueble/94035260/,pagina-7,barcelona
2024-10-14,"Piso en calle de Muntaner, Sant Gervasi - La Bonanova, Barcelona",2.605€/mes,2 hab.53 m²Planta 5ª exterior con ascensor,1/25,Alquiler de temporadaApartamento,/pro/ukio/,sarria-sant-gervasi,/inmueble/104625267/,pagina-7,barcelona
2024-10-14,"Ático en calle del Cardenal Vives i Tutó, Sarrià, Barcelona",2.850€/mesGarajeopc.125 €/mes3.000 €5%,1 hab.200 m²Planta 3ª exterior con ascensor,1/30,NA,NA,sarria-sant-gervasi,/inmueble/34856685/,pagina-7,barcelona
